,Price,Demand,Demand_pump_storage,Imported_AT,Imported_CZ,Imported_LU,Imported_PL,Imported_NL,Imported_CH,Imported_FR,Imported_DK,Imported_SE,Exported_AT,Exported_CZ,Exported_LU,Exported_PL,Exported_NL,Exported_CH,Exported_FR,Exported_DK,Exported_SE,Wind Onshore,Fossil Gas,Other,Solar,Biomass,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Hydro Water Reservoir,Hydro Run-of-river and poundage,Hydro Pumped Storage,Fossil Oil,Other renewable,Fossil Coal-derived gas,Geothermal,Waste,Fossil Peat,Marine,Fossil Oil shale,Wind Offshore,Balance,Residual_Demand,hour
67,69.46,67077.9725,167.83749999999995,560.4,1386.49,0.0,0.0,8.42,238.87,0.0,1833.53,605.3,1218.0,389.72,613.76,766.9,1944.17,2954.61,1528.67,0.0,0.0,8892.425,9623.4925,389.49750000000006,0.0,4924.83,9466.1675,14462.0025,14251.565,52.18000000000001,1323.2375000000004,2887.135,476.8675,106.82,0,2.55,499.1525,0,0,0,1690.2725,-2980.4349999999977,54566.065,67
68,68.38,63478.4675,90.355,576.65,1352.35,0.0,0.0,0.0,220.63,0.0,1857.76,609.9,1613.05,393.75,647.38,998.8,2238.08,4170.1,2150.14,0.0,0.0,8695.255000000001,9579.84,389.86,0.0,4910.6975,9473.6775,14984.4775,14263.1375,80.79750000000001,1322.76,1949.8425,476.94,106.82,0,2.55,500.57,0,0,0,1661.8425,-2763.764999999985,51191.219999999994,68
69,61.72,60662.885,1.0,280.16,1365.13,0.0,0.0,105.87,126.58,0.0,1887.45,609.9,1999.25,372.02,602.06,950.0,1966.73,4885.42,1910.6,0.0,0.0,8280.075,9207.72,389.795,0.0,4905.4675,9474.06,15062.905,14030.9425,67.205,1327.945,1303.4125,476.615,106.82,0,2.55,502.5975,0,0,0,1311.54,-2525.225000000006,49133.907499999994,69
70,53.72,58349.955,2.0325,570.95,1713.81,0.0,0.0,4.94,138.48,0.0,1861.69,595.3,1978.62,138.57,670.99,384.99,2186.72,5083.63,2178.44,0.0,0.0,7216.0475,8633.2775,389.57000000000005,0.0,4887.219999999998,9486.0875,15055.5975,13391.7875,58.73,1325.2275000000004,1130.3,478.205,106.82,0,2.55,498.205,0,0,0,1304.545,-2124.607500000013,47899.11,70
71,49.98,55087.01,773.9775,747.59,1732.19,0.0,0.0,1.57,129.8,0.0,1892.82,104.1,1899.55,40.93,635.81,357.74,2100.28,4407.65,2014.52,0.0,0.0,6598.9375,8022.91,388.65,0.0,4874.9725,9478.16,15117.09,11327.745,47.7775,1333.725,347.94,478.575,106.82,0,2.55,498.1025,0,0,0,1349.505,-2735.9375000000146,45199.920000000006,71
72,50.73,51717.885,1504.1025,574.58,1592.65,0.0,0.0,1.98,119.2,0.0,1597.24,237.3,2022.11,91.27,539.24,574.58,1927.12,4378.63,1813.42,0.0,0.0,6379.62,7459.834999999999,432.6225,0.0,4856.56,9479.5075,15386.015,9609.5925,72.5975,1337.4299999999996,177.6775,493.325,106.82,0,2.55,471.13,0,0,0,1657.65,-2522.4749999999985,41765.235,72
73,47.11,49157.18749999999,2380.59,672.61,1623.28,0.0,0.0,0.0,42.77,0.0,162.56,22.5,2116.33,58.67,469.7,464.72,1810.45,4590.94,1630.67,76.35,0.0,7211.715,6874.225,431.995,0.0,4850.967500000002,9482.395,15488.305,8865.925,28.480000000000004,1324.3224999999998,2.1,493.6225,106.82,0,2.55,473.7725,0,0,0,2382.23,-2212.462499999987,37658.327499999985,73
74,47.07,48593.78750000001,3177.2575,654.1,1542.33,0.0,0.0,0.0,4.81,0.0,319.1,0.0,2336.23,113.28,487.36,529.26,1775.86,4849.75,1619.39,168.98,1.7,7974.207499999998,6424.7775,431.6075,0.0,4867.0275,9394.71,15510.3125,8425.2825,36.35,1326.6875,2.2325,493.115,106.82,0,2.55,483.535,0,0,0,3311.67,-2341.630000000019,35390.867500000015,74
75,46.94,48642.905,2962.6575000000007,518.14,1399.01,0.0,0.0,0.0,0.0,0.0,95.14,0.0,2407.76,170.1,487.28,629.36,1834.4,5178.5,1450.54,79.85,1.6,9118.3175,6309.0875000000015,431.2000000000001,0.0,4866.28,9378.7725,15441.2975,8157.5875,37.585,1335.915,2.215,494.79,106.82,0,2.55,470.7225,0,0,0,3935.41,-1744.1124999999884,33675.719999999994,75
76,47.0,49408.85249999999,2993.5525,281.93,1189.25,0.0,0.0,0.0,0.0,0.0,3.26,0.0,2473.08,396.39,531.98,1007.1,1582.4,4838.5,1243.49,369.04,1.6,10633.4425,6285.7,431.7,0.0,4860.785,9382.885,15109.9575,8005.72,41.68,1350.0975,39.5375,497.2125,106.82,0,2.55,480.8875,0,0,0,4269.875,-1872.6949999999997,32567.729999999996,76
77,46.91,51451.5675,1618.0075000000004,234.74,1163.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2405.12,625.87,540.0,1019.26,1706.27,4877.86,1433.19,1284.07,71.6,12278.7475,6653.0325,432.42750000000007,0.0,4864.6500000000015,9377.415,14909.4625,8107.5149999999985,39.6125,1354.2025,21.3,494.96,106.82,0,2.55,482.11,0,0,0,4278.73,-2230.9500000000116,32950.9575,77
78,49.59,56642.98,454.7425,18.7,663.45,0.0,0.0,56.68,97.34,0.0,122.57,0.0,2242.72,1070.26,541.83,1165.95,1312.43,4198.83,1616.95,585.82,4.6,13939.41,7145.522499999999,433.2325,0.0,4853.45,9344.6875,15010.1675,8334.872500000001,32.7425,1345.5175000000004,462.2525,497.3825,106.82,0,2.55,471.305,0,0,0,4210.589999999998,-2687.8699999999953,36569.33750000001,78
79,55.32,62401.3375,306.505,7.86,590.7,0.0,0.0,1.84,251.95,0.0,543.51,53.9,2208.29,1253.95,598.74,967.03,1472.87,3928.22,1972.03,566.76,0.0,15958.525,7339.88,433.4125,0.0025,4869.9,9338.31,15187.1325,9260.44,60.3575,1336.0175,2145.0875,499.175,106.82,0,2.55,476.5175,0,0,0,4219.215,-2992.6300000000047,40304.24,79
80,55.78,65584.405,2.16,7.82,693.95,0.0,0.0,0.0,324.06,0.0,584.31,349.1,2048.16,1327.77,609.39,1002.89,1639.2,3211.18,1849.6,714.06,0.0,17376.09,7427.967500000002,433.2575,88.42,4911.3375,9361.51,15332.205,9413.3425,59.3325,1345.8825000000004,2649.475000000001,500.3025,106.82,0,2.55,481.80500000000006,0,0,0,3892.0225,-2647.2550000000047,42293.365000000005,80
81,55.52,67404.39749999999,1.74,0.0,470.21,0.0,0.0,0.0,365.77,0.0,585.01,383.1,2275.7,1423.85,604.54,937.74,1850.12,2707.25,1544.43,754.61,0.0,18165.945,7822.8175,432.8,698.9449999999998,4891.01,9365.0075,15448.9075,9268.1625,186.795,1339.7425,2350.07,499.4625,106.82,0,2.55,481.5825,0,0,0,3815.1575,-2824.5124999999825,42796.204999999994,81
82,55.23,68172.6225,2.515,24.44,412.03,0.0,0.0,0.0,360.9,0.0,582.1,335.7,2130.89,1570.73,597.86,936.2,1917.22,2455.82,1444.46,495.97,0.0,19386.7575,7836.21,432.0775,1547.7999999999995,4916.355000000001,9128.85,15227.985,9232.38,164.21,1342.5825,1295.4824999999996,498.34,106.82,0,2.55,471.82,0,0,0,3800.61,-2618.287500000006,41516.2325,82
83,53.58,68996.8125,0.705,13.15,400.07,0.0,0.0,0.0,360.78,0.0,584.89,33.1,2060.38,1586.88,640.0,1069.51,2030.76,2408.78,1600.81,547.38,0.0,21017.3825,7830.4175,431.5025,2143.2525,4893.815000000001,9035.1225,15223.8525,9258.0625,179.52999999999997,1333.1274999999996,908.3525,497.7975,106.82,0,2.55,485.4275,0,0,0,3741.31,-2461.7050000000017,40169.4925,83
84,51.74,69468.80249999999,442.045,13.29,348.05,0.0,0.0,0.0,260.39,0.0,579.4,0.0,1762.11,1759.47,637.96,1176.93,2213.31,2154.25,1296.04,586.57,3.0,22712.75,7675.685,431.4775,2098.775,4908.375,9168.31,15189.2325,9056.5525,136.0075,1343.08,183.2475,498.015,106.82,0,2.55,483.8025,0,0,0,3762.57,-2542.107499999969,38961.00499999999,84
85,51.6,68586.97,125.1925,0.0,237.02,0.0,0.0,0.0,198.91,0.0,337.04,0.0,2237.22,1894.0,606.96,1278.76,1809.27,2646.23,1116.92,640.91,3.0,23804.6425,7211.9725,431.83,1676.8275,4902.31,9228.2625,14958.51,8671.45,138.34,1349.335,286.105,497.045,106.82,0,2.55,465.095,0,0,0,3696.4,-2744.9675000000134,37487.85,85
86,51.41,67121.9575,5.852499999999999,0.0,107.46,0.0,0.0,0.18,112.6,0.0,15.29,0.0,2730.9,1854.84,553.9,1245.45,1228.95,3321.02,833.48,1254.92,3.0,23629.5975,7545.049999999998,431.57,990.6899999999997,4915.6775,9226.9925,14996.7025,9040.7125,137.7475,1358.9275,788.1125,495.96,106.82,0,2.55,454.93,0,0,0,3490.5025,-2306.19749999998,37090.49,86
87,51.69,66818.1075,6.43,0.0,109.92,0.0,0.0,0.0,45.55,0.0,457.62,0.0,2959.6,1970.14,520.06,1225.41,1198.82,3870.37,662.86,923.18,58.8,23381.185,7710.015000000001,430.7775,315.495,4923.21,9182.0475,15058.7925,9088.0675,89.9225,1370.1925,889.9725,495.505,106.82,0,2.55,442.5275,0,0,0,3427.765000000001,-2685.8424999999843,37774.122500000005,87
88,52.59,68103.525,1.6175,0.0,46.47,0.0,0.0,0.37,23.84,0.0,582.41,207.4,2871.14,2064.7,517.83,1234.37,1156.76,3716.2,588.05,919.96,0.0,23644.4225,7173.5075,430.8125,20.67,4936.1225,9160.46,15120.8475,9307.97,101.115,1360.505,1566.91,498.06,106.82,0,2.55,453.505,0,0,0,3507.47,-2921.9149999999936,39010.1325,88
89,54.66,69801.15000000001,5.75,120.5,22.37,0.0,0.0,0.0,118.48,0.0,585.03,556.9,2769.79,1980.46,533.88,1302.13,1429.43,2817.81,672.94,865.97,0.0,23964.6925,7152.9925,431.1375,0.0,4931.93,9138.75,15138.58,9635.305,51.08,1359.5025,1431.845,496.46,106.82,0,2.55,433.175,0,0,0,3666.57,-2834.6399999999994,40270.39,89
90,54.1,69104.8375,6.0,139.94,17.53,0.0,0.0,0.0,205.62,0.0,578.52,610.3,2541.56,1708.44,573.63,1186.48,1676.92,2542.16,963.02,562.93,0.0,23719.455,7099.825000000002,430.975,0.0,4939.03,9135.5225,15100.0675,9036.675,102.4375,1365.8250000000005,761.4075,497.5525,106.82,0,2.55,480.9575,0,0,0,3746.6475,-2788.3199999999924,39685.1325,90
91,51.89,66614.4,280.81,226.72,129.97,0.0,0.0,0.0,158.12,0.0,285.67,301.6,2340.15,1654.05,572.71,1036.65,1700.85,2398.77,666.12,738.99,0.0,23237.055,6951.835,431.235,0.0,4938.0125,9135.84,15080.320000000003,7478.997499999998,99.84,1349.7,709.0775,496.625,106.82,0,2.55,478.5175,0,0,0,3842.32,-2562.674999999974,37599.987499999996,91
92,46.58,62097.7425,120.645,46.57,104.79,0.0,0.0,0.0,95.15,0.0,0.05,0.0,2776.49,1811.4,549.5,1138.02,1708.73,2789.79,676.88,1389.05,38.7,22911.5075,6711.1175,429.7025,0.0,4929.4375,9149.2925,15060.2175,6413.9125,134.645,1338.0025,764.7349999999999,495.54,106.82,0,2.55,481.29,0,0,0,3875.04,-2046.577500000014,33385.0825,92
93,45.43,59305.1325,320.0075,0.06,231.54,0.0,0.0,0.0,161.44,0.0,13.21,0.0,2663.61,1589.24,524.43,977.85,1636.18,3332.16,1198.23,1092.97,74.7,22902.0325,5957.980000000001,425.0825,0.0,4919.615,9153.4625,13761.505,5994.0575,94.1225,1334.525,269.685,497.215,106.82,0,2.55,480.9575,0,0,0,3875.8375,-2532.8125,30604.96,93
94,43.96,57793.72,845.3775,1.11,275.53,0.0,0.0,0.0,91.08,0.0,367.16,0.0,2863.75,1789.22,523.22,1141.17,1775.83,3136.19,841.13,928.64,74.9,23090.382500000003,5795.5375,424.9825,0.0,4899.792500000001,9145.935,13328.52,5301.967500000002,76.265,1321.5625,91.6625,498.3425,106.82,0,2.55,466.93,0,0,0,3892.8375,-2534.179999999993,28915.187499999993,94
95,31.41,53663.64750000001,2769.55,30.09,341.84,0.0,0.0,0.0,150.43,0.0,5.72,0.0,2299.61,1414.96,516.16,1128.9,1986.0,2751.57,1085.6,838.22,70.5,24327.265,5524.03,424.62,0.0,4892.94,9006.2775,11704.72,4333.1475,66.99499999999999,1298.4775,2.1,498.59,106.82,0,2.55,466.89,0,0,0,3910.3075,-1430.9075000000303,23553.887500000008,95
96,26.9,50780.19,3153.6,8.41,370.77,0.0,0.0,0.0,102.78,0.0,0.0,0.0,2801.11,1152.98,469.74,1169.91,1608.51,3227.66,1009.0,1307.81,61.2,25350.0375,4675.7925,422.9475,0.0,4875.5175,8932.6125,10049.635000000002,3975.2525,108.6775,1291.385,2.0175,499.51,106.82,0,2.55,466.2175,0,0,0,3853.135,-1647.642500000009,19712.59500000001,96
97,25.12,48786.4175,3880.835,16.22,307.97,0.0,0.0,0.0,26.07,0.0,0.0,0.0,3040.73,1410.99,450.89,1274.65,1760.98,3458.05,850.32,1239.16,61.1,25959.25,4582.8899999999985,422.31000000000006,0.0,4852.78,8930.294999999998,9220.4775,3632.3125,69.8125,1299.1325000000004,2.0,500.715,106.82,0,2.55,454.83,0,0,0,3820.3975,-2007.2900000000154,17145.987500000003,97
98,24.12,47648.5325,4391.83,9.83,259.41,0.0,0.0,0.0,0.87,0.0,0.0,0.0,3120.0,1375.32,452.63,1256.66,1638.42,3833.06,979.93,1413.25,61.1,26975.49,4565.472500000002,422.14,0.0,4861.2925,8925.215,8924.79,3652.5325,51.9125,1285.4375,2.0,501.97,106.82,0,2.55,438.565,0,0,0,3705.8125,-1478.6225000000122,15136.407500000001,98
99,22.04,47136.82,4449.5275,0.02,222.18,0.0,0.0,0.0,0.0,73.65,0.0,0.0,3342.07,1393.69,423.71,1245.55,1449.97,4283.22,749.76,1838.07,61.0,27981.3725,4527.9375,422.11250000000007,0.0,4854.5250000000015,8931.305,8459.74,3522.2275,73.9675,1288.7225,2.0,501.29500000000013,106.82,0,2.55,426.365,0,0,0,3655.0375,-1321.5600000000122,13678.502499999997,99
100,18.37,47920.89,4545.63,0.0,219.75,0.0,0.0,0.0,0.0,166.38,0.0,0.0,3543.71,1441.88,394.84,1233.78,1543.84,4379.47,693.22,1568.66,61.2,28830.310000000005,4552.075000000002,422.09,0.0,4846.065,8933.539999999999,8345.04,3488.085,73.2275,1303.2775,2.0,500.55,106.82,0,2.55,434.905,0,0,0,3521.0750000000007,-1579.37999999999,13724.502499999995,100
101,22.09,47767.46,4059.075,3.1,178.65,0.0,0.0,0.0,0.0,10.7,0.0,0.0,3524.53,1617.01,447.03,1279.79,1876.5,4489.25,859.98,1560.29,61.3,28388.635,4610.9875,426.4675,0.0,4832.2275,8936.3,8641.9175,3680.2525,84.74249999999998,1308.75,2.0,500.67,106.82,0,2.55,426.36,0,0,0,3629.0175,-1772.0675000000047,13907.8775,101
102,23.35,48420.31,4083.8025,7.79,169.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3235.15,1605.44,451.47,1291.18,2138.22,4649.21,1234.87,1804.06,61.1,28928.1875,4665.82,428.105,0.0,4842.0375,8925.470000000001,9442.87,3578.115,96.13,1314.7625,2.0,499.215,106.82,0,2.55,430.6625,0,0,0,3620.3625,-1914.2949999999983,14019.515,102
103,28.76,50160.5475,4215.73,2.29,232.58,0.0,0.0,0.0,18.84,0.0,0.0,0.0,2918.06,1440.78,387.88,1183.24,1842.44,4147.9,1269.19,2090.58,61.1,27575.83,5088.64,423.52,0.0025,4850.885,8893.785,11291.225,3684.9825,26.11,1323.875,39.375,497.4175,106.82,0,2.55,445.0875,0,0,0,3748.995,-1464.6375000000116,16959.9375,103
104,36.63,53620.8775,2765.8425,43.46,223.92,0.0,0.0,0.0,9.93,0.0,0.0,0.0,2896.86,1554.25,444.91,1303.96,1306.24,4017.1,1355.52,2081.88,61.1,26263.225,5330.3325,426.8875,66.0975,4881.9375,8984.8175,12595.445,3993.585,76.64999999999998,1327.7225,22.865,497.915,106.82,0,2.55,463.7925,0,0,0,3621.28,-2469.30750000001,21771.940000000006,104
105,40.46,56533.0425,1300.205,41.98,179.87,0.0,0.0,0.55,4.77,1.88,0.0,0.0,2924.72,1744.03,495.06,1263.9,1279.32,3882.19,1176.41,2026.19,99.4,25125.055000000004,5453.535,426.8075,373.825,4872.745,9120.3625,13814.3925,4977.145,160.4075,1326.3025,95.3,499.6325,106.82,0,2.55,451.81,0,0,0,3595.3049999999994,-2093.422500000015,25553.924999999996,105
106,45.85,59117.4875,712.595,88.57,199.34,0.0,0.0,11.62,2.33,7.65,0.0,0.0,2838.4,1930.4,522.52,1119.63,1549.4,3571.73,994.76,1660.11,193.6,23754.1425,5887.762499999999,427.1075,896.9975,4868.969999999998,9156.92,14662.4375,5912.76,137.60750000000002,1334.435,164.35750000000004,501.7575,106.82,0,2.55,444.895,0,0,0,3566.5475,-2075.0550000000076,29013.650000000005,106
107,49.8,60728.5475,72.37,1.31,191.98,0.0,0.0,0.58,37.96,0.02,77.44,0.0,2739.15,1775.74,537.37,998.85,1687.38,3571.63,1138.71,1468.71,89.9,22660.15,5838.6325,427.0225,1443.2975,4879.09,9174.55,14819.6775,6445.5825,138.74,1339.0025,386.9975,502.8025,106.82,0,2.55,440.83,0,0,0,3414.0875,-2479.235000000015,31324.359999999993,107
108,51.36,60825.605,182.1125,0.0,212.47,0.0,0.0,45.68,46.21,0.0,294.65,0.0,2723.49,1800.14,540.0,1202.74,1623.95,3454.66,1321.58,877.66,5.4,21439.5475,6024.8725,427.02,1641.33,4889.43,9163.62,15091.435,6603.1575,71.0125,1341.9475,197.0275,502.3,106.82,0,2.55,441.6425,0,0,0,3281.915,-2732.7000000000116,32572.402499999997,108
109,51.74,59456.41,570.4224999999999,0.95,234.22,0.0,0.0,41.89,48.75,0.0,157.55,0.0,2609.95,1710.83,536.84,1138.11,1622.85,3660.97,1512.48,685.92,2.9,20646.145,5772.365,426.6575,1329.7175,4891.8375000000015,9163.575,15272.0525,6956.74,66.0825,1340.5125,163.94,501.845,106.82,0,2.55,452.0125,0,0,0,3353.1525,-2578.31749999999,32228.050000000007,109
110,51.92,58131.03,74.0725,0.0,184.72,0.0,0.0,21.0,10.34,0.08,117.73,0.0,3025.6,1724.65,504.85,1157.62,1308.98,4008.32,1166.58,489.95,2.8,19307.9,5859.31,428.21,792.6125,4892.845,9193.5425,15187.97,7085.1075,94.0925,1340.195,278.115,501.095,106.82,0,2.55,458.52,0,0,0,3362.037500000001,-2369.659999999989,32762.945,110
111,53.22,57920.36,1.0025,0.0,153.47,0.0,0.0,13.14,0.0,15.7,563.67,0.0,3448.58,1792.7,496.56,1216.54,1180.7,4281.9,982.86,120.94,3.0,17773.1725,6114.8775,429.485,249.755,4888.93,9158.615,15298.97,7109.232499999999,88.4175,1342.1525,835.4575,502.64,106.82,0,2.55,475.6,0,0,0,3782.875,-2539.612500000003,34189.98500000001,111
112,56.62,58846.5125,35.5775,0.01,142.63,0.0,0.0,7.29,0.0,57.85,682.01,218.2,3381.24,1759.22,527.37,1355.12,1314.02,4306.87,764.8,23.35,0.0,17167.3625,6165.2575,433.0625,12.35,4911.54,9129.7225,15304.905,7302.395,93.985,1340.88,1885.0975,502.685,106.82,0,2.55,480.2775,0,0,0,3740.3675,-2626.832500000004,35998.455,112
113,56.92,61594.6,32.8975,98.49,196.9,0.0,0.0,15.83,0.25,81.07,741.8,154.4,2948.28,1661.63,509.26,1309.5,1345.94,3784.54,511.57,13.22,0.0,16825.6375,6217.985,436.305,0.0025,4902.009999999998,9113.0325,15309.06,8026.772499999999,56.30499999999999,1340.2875,3138.3175,502.845,106.82,0,2.55,475.805,0,0,0,3684.8975,-2284.065000000017,39161.149999999994,113
114,61.64,61432.52,475.835,76.78,369.67,0.0,0.0,12.17,48.7,0.0,869.71,241.5,2413.93,1103.6,577.68,1293.71,1439.42,3574.73,1134.01,0.41,0.0,16533.745,6325.9625,436.9500000000001,0.0,4932.26,9323.6825,15327.2875,7765.062499999999,58.985,1344.2925,2214.7775,503.305,106.82,0,2.55,479.26,0,0,0,3804.28,-2668.0949999999866,39164.12249999999,114
115,59.44,59790.515,253.335,4.82,378.08,0.0,0.0,0.03,94.75,0.0,673.46,409.6,2457.52,1009.13,591.24,1295.8,1458.55,3999.86,1532.71,5.38,0.0,15702.4775,6204.355,437.555,0.0,4932.7775,9416.1625,15359.88,7389.414999999999,116.61,1342.0725,2165.935,503.4775,106.82,0,2.55,472.7525,0,0,0,3778.01,-2902.4500000000116,38388.38249999999,115
116,52.75,56065.685,959.2125,6.46,349.43,0.0,0.0,12.34,10.87,0.0,428.48,52.3,2709.5,1194.63,573.45,1304.98,1310.48,4159.59,1378.37,208.37,0.0,15160.895,5865.219999999998,437.9675,0.0,4897.4325,9409.265,15449.71,6738.965,84.565,1329.8575,1841.515,502.1375,106.82,0,2.55,474.785,0,0,0,4098.83,-2603.872499999983,34894.49749999999,116
117,51.9,53525.2475,898.4075,5.06,353.84,0.0,0.0,0.0,32.47,0.0,220.14,0.0,2563.35,1060.5,537.79,1047.52,1177.47,4322.25,1553.19,12.47,2.2,14606.2075,5814.605,438.53,0.0,4889.4425,9410.5375,15271.795000000002,5500.295,100.8675,1327.4625,1025.6025,500.3475,106.82,0,2.55,472.755,0,0,0,4135.3975,-2485.669999999991,32876.604999999996,117
118,51.38,52340.01,550.895,7.16,449.99,0.0,0.0,0.43,55.8,0.0,12.41,0.0,2332.79,872.37,600.22,1068.6,1123.39,4103.15,1337.54,128.14,2.3,13666.54,5719.28,429.6825,0.0,4871.5075,9417.515,15101.1075,5190.2175,93.84,1320.0075,518.3775,501.055,106.82,0,2.55,462.7925,0,0,0,4013.8275,-2518.49500000001,32770.0225,118
119,49.96,48703.255,1610.6925,139.79,722.14,0.0,0.0,0.0,65.47,0.0,0.0,0.0,2020.82,511.93,576.28,1051.9,1083.3,3993.81,1361.25,1315.91,61.7,12941.8375,5594.8675,429.6075,0.0,4845.7675,9388.085,14668.3625,4774.75,75.89750000000002,1325.6775,93.27,502.2225,106.82,0,2.55,464.38749999999993,0,0,0,4177.3600000000015,-1971.9850000000079,29687.1725,119
120,50.29,45590.35,540.375,127.48,1033.74,0.0,0.0,0.0,142.13,0.0,0.0,0.0,2192.02,239.03,551.67,775.96,1822.79,5054.67,1987.46,2048.62,4.3,12378.06,5231.75,427.0825,0.0,4818.6075,9426.8525,14160.5375,4605.115,126.775,1331.7775,135.68750000000003,502.43,106.82,0,2.55,483.775,0,0,0,4031.175,-1734.9000000000015,27258.7425,120
121,47.72,43535.0725,734.715,139.9,1142.9,0.0,0.0,0.0,20.52,0.0,0.0,0.0,2453.56,172.77,524.53,655.31,1929.53,5442.4,1862.55,2113.8,300.1,11613.19,5132.8775,427.1625,0.0,4797.125,9431.8525,14437.6625,4652.9225,95.2725,1317.0325,223.4075,502.185,106.82,0,2.55,484.995,0,0,0,3880.1875000000014,-1315.7749999999942,26132.8475,121
122,48.38,42181.15,1525.4425,64.22,1258.78,0.0,0.0,0.0,17.44,0.0,0.0,0.0,2432.1,90.94,491.98,618.1,1863.65,5443.31,1782.06,2093.02,39.3,10817.76,5204.795,429.8825,0.0,4799.2249999999985,9440.4475,14740.07,4997.2975000000015,94.975,1302.5775,98.68,502.52,106.82,0,2.55,481.3325,0,0,0,3566.9925,-634.6875000000073,25905.6675,122
123,48.02,41980.6725,2895.415,44.42,1411.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2430.51,51.67,392.64,534.04,1799.1,4936.12,1311.93,1976.29,2.9,10343.7225,5201.35,432.7025,0.0,4821.95,9444.7,14499.08,5057.065,165.1925,1299.0725,3.1500000000000004,502.8525,106.82,0,2.55,474.03,0,0,0,3398.7475000000004,-1101.9425000000047,26358.280000000002,123
124,44.23,41903.10000000001,4346.1025,213.01,1430.72,0.0,0.0,0.0,0.0,5.31,0.0,0.0,1896.49,9.59,323.05,467.83,1686.3,3869.3,565.68,2094.11,323.0,9938.87,5235.9850000000015,431.2925,0.0,4817.3899999999985,9434.245,14158.910000000002,5049.425,94.7925,1304.8925,3.0,502.105,106.82,0,2.55,485.6225,0,0,0,3134.975000000001,-1134.637500000019,26931.92000000001,124
125,47.17,41300.4775,3224.3075,17.77,1232.95,0.0,0.0,0.0,0.78,0.0,0.0,0.0,2301.75,54.42,342.71,565.15,1633.35,4142.37,824.17,2063.18,365.5,9535.385,5334.935,431.82499999999993,0.0,4821.3925,9445.3175,14391.0925,5305.92,194.4275,1300.31,3.0,500.68500000000006,106.82,0,2.55,480.1325,0,0,0,2897.135,-814.9574999999968,26980.695,125
126,48.19,40916.5975,1763.2525000000005,0.72,990.56,0.0,0.0,0.0,4.15,0.0,0.0,0.0,2522.64,120.98,335.0,722.45,1933.79,4453.05,922.34,1592.13,118.9,8522.252499999999,5372.17,431.35,0.0,4839.925,9248.1225,14460.525,5517.177500000002,164.8475,1303.205,152.0675,501.0975,106.82,0,2.55,480.565,0,0,0,2577.9975,-725.0275000000111,27925.757500000003,126
127,49.11,42039.8975,1307.685,7.17,1022.6,0.0,0.0,0.33,44.98,0.0,0.0,0.0,2322.47,312.45,428.11,764.74,2056.33,4809.83,1401.23,1117.78,6.4,7637.3925,5451.2325,431.5425,0.0025,4842.1425,9189.33,14869.595,6664.6975,82.3775,1313.5175,148.165,500.765,106.82,0,2.55,465.1,0,0,0,2298.7425000000007,-1487.8700000000026,30218.322499999995,127
128,50.44,44987.86749999999,1051.1125000000004,16.3,925.74,0.0,0.0,22.93,51.84,0.0,115.55,0.0,2280.74,442.42,469.46,655.05,1575.17,4935.58,1456.24,167.89,3.0,6978.262500000002,5860.25,434.405,80.125,4841.275,9366.755,15052.715,7322.655,90.115,1317.6725,352.2675000000001,501.73,106.82,0,2.55,476.895,0,0,0,2412.4675,-1695.2099999999991,33615.62499999999,128
129,53.4,48811.58,253.3,0.0,721.71,0.0,0.0,263.89,54.94,0.0,1686.05,459.0,2611.66,682.97,502.69,804.82,1855.4,4606.89,1491.21,0.0,0.0,6275.3675,6612.38,434.555,732.0975000000002,4843.35,9421.265,15045.17,8330.2175,58.92,1314.4699999999998,231.0525,502.855,106.82,0,2.55,478.7375,0,0,0,2003.6425,-2041.479999999996,37900.44499999999,129
130,56.55,51933.3325,98.96999999999998,0.0,844.48,0.0,0.0,251.38,72.1,0.0,1935.85,597.7,2462.73,602.88,504.97,777.4,1917.08,4242.34,1392.79,0.0,0.0,5469.0825,6776.469999999998,434.665,1739.4425,4853.9125,9418.405,15029.7675,9230.9175,69.63250000000001,1325.6625,362.625,502.9,106.82,0,2.55,485.44500000000005,0,0,0,2199.4775,-2223.207499999997,40607.402500000004,130
131,60.02,54497.23,1.655,1.0,1064.79,0.0,0.0,291.91,97.18,0.0,1914.75,609.2,2096.1,433.27,562.05,606.55,2235.12,4321.46,1477.41,0.0,0.0,5150.9325,7104.3125,440.275,2449.93,4860.977499999999,9435.755,15550.4425,9726.865,62.98,1327.6675,713.5375,501.0625,106.82,0,2.55,493.21,0,0,0,2011.5375,-2313.1600000000035,42957.1325,131
132,60.22,55033.3725,1.0,45.83,1173.86,0.0,0.0,467.84,191.86,0.0,1895.35,609.5,2167.26,383.72,616.72,528.83,2492.01,4545.87,2060.94,0.0,0.0,5506.8225,7378.3875,441.5725,2641.1325,4876.655000000002,9423.3375,15652.7275,10094.56,87.2175,1335.5375,1005.9725,502.615,106.82,0,2.55,494.43000000000006,0,0,0,1691.9825,-2203.162500000006,43256.6475,132
