,Price,Demand,Demand_pump_storage,Imported_GR,Imported_MT,Imported_CH,Imported_FR,Imported_SI,Imported_AT,Exported_GR,Exported_MT,Exported_CH,Exported_FR,Exported_SI,Exported_AT,Wind Onshore,Fossil Gas,Other,Solar,Biomass,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Hydro Water Reservoir,Hydro Run-of-river and poundage,Hydro Pumped Storage,Fossil Oil,Other renewable,Fossil Coal-derived gas,Geothermal,Waste,Fossil Peat,Marine,Fossil Oil shale,Wind Offshore,Balance,Residual_Demand,hour
91,75.97,41984.0,0.0,0.0,0.0,2295.0,1258.0,515.76,152.0,477.0,91.0,0.0,0.0,1.0,0.0,3921.0,19131.0,0.0,0.0,467.0,0,0,2349.0,1360.0,4815.0,1061.0,122.0,0,0.0,670.0,39.0,0,0,0,0,-4397.239999999998,33209.0,91
92,73.95,39367.0,1.0,0.0,0.0,2496.0,1056.0,593.88,163.0,465.0,65.0,0.0,0.0,0.0,0.0,3638.0,18887.0,0.0,1.0,475.0,0,0,2303.0,1283.0,3700.0,241.0,122.0,0,0.0,669.0,37.0,0,0,0,0,-4233.119999999995,31991.0,92
93,70.0,36253.0,1.0,0.0,0.0,1901.0,433.0,641.86,173.0,442.0,11.0,0.0,0.0,0.0,0.0,3606.0,18285.0,0.0,1.0,482.0,0,0,2309.0,867.0,2812.0,155.0,136.0,0,0.0,669.0,38.0,0,0,0,0,-4198.139999999999,29796.0,93
94,68.68,32825.0,1.0,0.0,0.0,1664.0,212.0,415.11,151.0,430.0,15.0,0.0,0.0,1.31,0.0,3463.0,16474.0,0.0,1.0,513.0,0,0,2246.0,823.0,2405.0,0.0,124.0,0,0.0,669.0,40.0,0,0,0,0,-4072.199999999997,26916.0,94
95,65.92,29631.0,50.0,0.0,0.0,595.0,0.0,498.0,153.0,274.0,65.0,0.0,683.0,0.0,0.0,3454.0,15676.0,0.0,1.0,513.0,0,0,2194.0,804.0,2050.0,0.0,118.0,0,0.0,669.0,41.0,0,0,0,0,-3937.0,24085.0,95
96,71.68,26055.0,694.0,0.0,0.0,1495.0,0.0,742.64,163.0,247.0,33.0,0.0,69.0,0.0,0.0,3179.0,12740.0,0.0,1.0,521.0,0,0,1625.0,759.0,2085.0,0.0,20.0,0,0.0,674.0,41.0,0,0,0,0,-3052.3600000000006,20749.0,96
97,63.74,24137.0,829.0,0.0,0.0,1216.0,35.0,631.8,165.0,244.0,15.0,0.0,0.0,0.0,0.0,3357.0,11658.0,0.0,1.0,522.0,0,0,1702.0,551.0,1655.0,0.0,20.0,0,0.0,674.0,42.0,0,0,0,0,-2995.2000000000007,19082.0,97
98,60.0,22817.0,1265.0,0.0,0.0,1668.0,0.0,775.93,181.0,161.0,5.0,0.0,26.0,0.0,0.0,3438.0,10576.0,0.0,1.0,522.0,0,0,1714.0,278.0,1487.0,0.0,20.0,0,0.0,674.0,43.0,0,0,0,0,-2896.0699999999997,17848.0,98
99,55.84,22633.0,1265.0,0.0,0.0,2357.0,317.0,928.02,162.0,161.0,4.0,0.0,0.0,0.0,0.0,3681.0,9190.0,0.0,1.0,524.0,0,0,1672.0,193.0,1462.0,0.0,20.0,0,0.0,674.0,42.0,0,0,0,0,-2839.9799999999996,17447.0,99
100,53.5,22600.0,1263.0,0.0,0.0,2523.0,482.0,981.22,164.0,161.0,3.0,0.0,0.0,0.0,0.0,3677.0,9010.0,0.0,0.0,524.0,0,0,1641.0,192.0,1458.0,0.0,20.0,0,0.0,674.0,41.0,0,0,0,0,-2639.779999999999,17424.0,100
101,54.4,23443.0,1259.0,0.0,0.0,2774.0,311.0,969.14,183.0,301.0,21.0,0.0,0.0,0.0,0.0,3804.0,9557.0,0.0,0.0,526.0,0,0,1651.0,233.0,1473.0,0.0,20.0,0,0.0,675.0,40.0,0,0,0,0,-2807.8600000000006,18126.0,101
102,61.45,25622.0,448.0,0.0,0.0,2733.0,51.0,1033.99,180.0,347.0,49.0,0.0,0.0,0.0,0.0,3905.0,10748.0,0.0,0.0,527.0,0,0,1703.0,306.0,1485.0,7.0,20.0,0,0.0,675.0,38.0,0,0,0,0,-3054.010000000002,20194.0,102
103,70.7,28534.0,1.0,0.0,0.0,2746.0,129.0,950.68,168.0,418.0,82.0,0.0,0.0,0.0,0.0,3836.0,11838.0,0.0,23.0,512.0,0,0,1738.0,761.0,2144.0,313.0,20.0,0,0.0,674.0,37.0,0,0,0,0,-3145.3199999999997,22494.0,103
104,73.95,31310.0,0.0,0.0,0.0,2655.0,467.0,757.54,149.0,456.0,107.0,0.0,0.0,0.0,0.0,3631.0,12907.0,0.0,606.0,507.0,0,0,1791.0,839.0,2835.0,678.0,20.0,0,0.0,673.0,37.0,0,0,0,0,-3320.459999999999,24201.0,104
105,73.41,34000.0,0.0,0.0,0.0,3038.0,988.0,640.11,151.0,479.0,102.0,0.0,0.0,2.31,0.0,3569.0,13325.0,0.0,1971.0,522.0,0,0,1894.0,824.0,2977.0,493.0,20.0,0,0.0,674.0,37.0,0,0,0,0,-3460.199999999997,25446.0,105
106,69.12,34867.0,0.0,0.0,0.0,2757.0,1190.0,588.28,168.0,479.0,85.0,0.0,0.0,0.0,0.0,3551.0,13268.0,0.0,3897.0,525.0,0,0,1929.0,652.0,2547.0,208.0,20.0,0,0.0,673.0,38.0,0,0,0,0,-3419.720000000001,24834.0,106
107,68.25,34141.0,123.0,0.0,0.0,1976.0,884.0,367.49,145.0,486.0,99.0,0.0,0.0,26.67,0.0,3502.0,13404.0,0.0,4711.0,521.0,0,0,1948.0,691.0,2383.0,141.0,20.0,0,0.0,672.0,36.0,0,0,0,0,-3474.1800000000003,23509.0,107
108,67.67,32818.0,153.0,0.0,0.0,1519.0,863.0,288.5,158.0,486.0,89.0,0.0,0.0,36.79,0.0,3806.0,12679.0,0.0,4958.0,518.0,0,0,1961.0,674.0,2055.0,93.0,27.0,0,0.0,672.0,37.0,0,0,0,0,-3274.290000000001,21962.0,108
109,64.0,31330.0,64.0,0.0,0.0,1152.0,504.0,335.57,157.0,475.0,83.0,0.0,0.0,6.94,0.0,3838.0,12516.0,0.0,4591.0,523.0,0,0,1958.0,493.0,1918.0,9.0,67.0,0,0.0,672.0,43.0,0,0,0,0,-3182.369999999999,20940.0,109
110,61.57,30895.0,0.0,0.0,0.0,2012.0,1004.0,670.5,172.0,468.0,80.0,0.0,0.0,0.0,0.0,3570.0,12005.0,0.0,3229.0,522.0,0,0,1961.0,352.0,1822.0,9.0,79.0,0,0.0,668.0,44.0,0,0,0,0,-3323.5,22230.0,110
111,62.43,31401.0,0.0,0.0,0.0,2931.0,1549.0,904.88,169.0,457.0,102.0,0.0,0.0,0.0,0.0,3110.0,12539.0,0.0,1624.0,520.0,0,0,1943.0,359.0,1938.0,35.0,79.0,0,0.0,669.0,43.0,0,0,0,0,-3547.119999999999,24686.0,111
112,68.26,32710.0,0.0,0.0,0.0,2914.0,1537.0,841.8,157.0,441.0,122.0,0.0,0.0,0.0,0.0,3204.0,14329.0,0.0,168.0,520.0,0,0,1999.0,667.0,2480.0,37.0,81.0,0,0.0,663.0,41.0,0,0,0,0,-3634.2000000000007,26817.0,112
113,76.55,36440.0,0.0,0.0,0.0,2996.0,1601.0,842.27,159.0,464.0,76.0,0.0,0.0,0.0,0.0,3345.0,14959.0,0.0,1.0,521.0,0,0,2209.0,1243.0,4055.0,551.0,85.0,0,0.0,657.0,44.0,0,0,0,0,-3711.729999999996,28995.0,113
114,76.84,37578.0,0.0,0.0,0.0,2631.0,1132.0,980.49,176.0,471.0,97.0,0.0,0.0,0.0,0.0,3248.0,15469.0,0.0,0.0,527.0,0,0,2241.0,1331.0,4966.0,983.0,81.0,0,0.0,664.0,41.0,0,0,0,0,-3675.510000000002,29323.0,114
115,77.51,37518.0,0.0,0.0,0.0,3003.0,996.0,1015.29,180.0,470.0,90.0,0.0,0.0,0.0,0.0,3122.0,15424.0,0.0,0.0,529.0,0,0,2292.0,1230.0,4888.0,693.0,81.0,0,0.0,669.0,38.0,0,0,0,0,-3917.709999999999,29470.0,115
116,76.55,35444.0,75.0,0.0,0.0,3023.0,1013.0,987.06,166.0,366.0,67.0,0.0,0.0,0.0,0.0,2925.0,14850.0,0.0,0.0,531.0,0,0,2319.0,1137.0,4130.0,237.0,79.0,0,0.0,669.0,39.0,0,0,0,0,-3846.9400000000023,28350.0,116
117,75.69,32914.0,67.0,0.0,0.0,2317.0,451.0,873.42,170.0,279.0,27.0,0.0,0.0,0.0,0.0,2814.0,14958.0,0.0,0.0,531.0,0,0,2452.0,933.0,2987.0,190.0,79.0,0,0.0,669.0,38.0,0,0,0,0,-3824.5800000000017,27075.0,117
118,70.0,30083.0,0.0,0.0,0.0,2286.0,466.0,820.63,168.0,299.0,50.0,0.0,0.0,0.0,0.0,2910.0,13737.0,0.0,1.0,530.0,0,0,2274.0,703.0,2193.0,34.0,84.0,0,0.0,669.0,40.0,0,0,0,0,-3516.369999999999,24939.0,118
119,65.09,27243.0,0.0,0.0,0.0,2114.0,69.0,997.6,172.0,200.0,51.0,0.0,0.0,0.0,0.0,2785.0,12355.0,0.0,1.0,525.0,0,0,2092.0,450.0,1894.0,4.0,76.0,0,0.0,667.0,41.0,0,0,0,0,-3251.4000000000015,22522.0,119
120,60.9,24611.0,663.0,0.0,0.0,3062.0,359.0,1291.77,173.0,156.0,40.0,0.0,0.0,0.0,0.0,2801.0,9268.0,0.0,1.0,520.0,0,0,2116.0,247.0,1502.0,98.0,20.0,0,0.0,666.0,41.0,0,0,0,0,-3304.2299999999996,20266.0,120
121,54.9,22785.0,695.0,0.0,0.0,3098.0,477.0,1352.01,170.0,149.0,28.0,0.0,0.0,0.0,0.0,3034.0,7401.0,0.0,1.0,524.0,0,0,1983.0,183.0,1433.0,158.0,20.0,0,0.0,666.0,41.0,0,0,0,0,-3115.989999999998,18276.0,121
122,51.43,21723.0,696.0,0.0,0.0,2877.0,75.0,1160.87,153.0,130.0,19.0,0.0,0.0,0.0,0.0,3476.0,7016.0,0.0,1.0,523.0,0,0,1843.0,150.0,1396.0,37.0,20.0,0,0.0,666.0,41.0,0,0,0,0,-3133.130000000001,16809.0,122
123,48.02,21130.0,1097.0,0.0,0.0,2727.0,57.0,1171.3,156.0,100.0,13.0,0.0,0.0,0.0,0.0,3739.0,6936.0,0.0,0.0,517.0,0,0,1848.0,134.0,1349.0,0.0,20.0,0,0.0,666.0,42.0,0,0,0,0,-2977.7000000000007,16000.0,123
124,48.37,21029.0,1269.0,0.0,0.0,2062.0,151.0,1030.75,151.0,100.0,10.0,0.0,0.0,2.56,0.0,3724.0,7472.0,0.0,0.0,531.0,0,0,1915.0,150.0,1374.0,0.0,20.0,0,0.0,667.0,41.0,0,0,0,0,-3121.8100000000013,15890.0,124
125,47.17,21466.0,1353.0,0.0,0.0,2214.0,161.0,954.72,155.0,110.0,23.0,0.0,0.0,54.27,0.0,3421.0,7890.0,0.0,0.0,531.0,0,0,2100.0,185.0,1391.0,0.0,20.0,0,0.0,667.0,43.0,0,0,0,0,-3273.5499999999993,16611.0,125
126,48.19,22755.0,987.0,0.0,0.0,2743.0,430.0,1139.28,163.0,140.0,37.0,0.0,0.0,4.54,0.0,2965.0,8215.0,0.0,0.0,534.0,0,0,2040.0,183.0,1479.0,0.0,20.0,0,0.0,666.0,40.0,0,0,0,0,-3306.260000000002,18271.0,126
127,52.87,24240.0,910.0,0.0,0.0,3300.0,474.0,1338.51,161.0,221.0,60.0,0.0,0.0,0.0,0.0,2669.0,8677.0,0.0,38.0,531.0,0,0,2152.0,265.0,1620.0,0.0,20.0,0,0.0,666.0,37.0,0,0,0,0,-3482.489999999998,19876.0,127
128,54.99,26258.0,689.0,0.0,0.0,3207.0,486.0,1175.18,164.0,342.0,74.0,0.0,0.0,0.03,0.0,2296.0,8964.0,0.0,957.0,529.0,0,0,2323.0,437.0,2320.0,154.0,20.0,0,0.0,666.0,38.0,0,0,0,0,-3626.8499999999985,20647.0,128
129,56.5,28870.0,215.0,0.0,0.0,2920.0,501.0,898.77,152.0,334.0,75.0,0.0,0.0,48.52,0.0,2167.0,9250.0,0.0,3389.0,528.0,0,0,2428.0,497.0,2420.0,2.0,26.0,0,0.0,666.0,38.0,0,0,0,0,-3659.75,20856.0,129
130,56.55,30004.0,220.0,0.0,0.0,2612.0,645.0,862.63,164.0,360.0,55.0,0.0,0.0,0.0,0.0,1870.0,9369.0,0.0,5272.0,519.0,0,0,2309.0,434.0,2316.0,0.0,36.0,0,0.0,666.0,39.0,0,0,0,0,-3525.369999999999,20507.0,130
131,60.02,30387.0,611.0,0.0,0.0,1459.0,443.0,629.67,152.0,368.0,40.0,0.0,0.0,0.0,0.0,1820.0,10783.0,0.0,6086.0,513.0,0,0,2352.0,602.0,2184.0,0.0,49.0,0,0.0,666.0,39.0,0,0,0,0,-3628.3300000000017,20258.0,131
132,60.22,30186.0,653.0,0.0,0.0,1440.0,336.0,664.11,183.0,373.0,37.0,0.0,0.0,0.0,0.0,1832.0,10820.0,0.0,6484.0,509.0,0,0,2359.0,377.0,1882.0,0.0,74.0,0,0.0,666.0,37.0,0,0,0,0,-3585.8899999999994,19951.0,132
133,55.0,27886.0,689.0,0.0,0.0,1650.0,396.0,651.12,174.0,425.0,41.0,0.0,0.0,0.0,0.0,1994.0,9706.0,0.0,5339.0,508.0,0,0,2292.0,246.0,1781.0,159.0,79.0,0,0.0,665.0,39.0,0,0,0,0,-3361.880000000001,18733.0,133
134,54.19,27113.0,308.0,0.0,0.0,2727.0,862.0,949.56,183.0,438.0,58.0,0.0,0.0,0.0,0.0,1785.0,9149.0,0.0,3642.0,512.0,0,0,2101.0,162.0,1681.0,0.0,111.0,0,0.0,667.0,40.0,0,0,0,0,-3345.4399999999987,19965.0,134
135,58.65,27714.0,433.0,0.0,0.0,2942.0,886.0,769.57,158.0,438.0,78.0,0.0,0.0,0.0,0.0,1759.0,10762.0,0.0,1765.0,507.0,0,0,2555.0,248.0,1836.0,0.0,121.0,0,0.0,667.0,41.0,0,0,0,0,-3646.4300000000003,22313.0,135
136,62.24,29218.0,425.0,0.0,0.0,2847.0,1234.0,544.79,147.0,433.0,97.0,0.0,0.0,1.7,0.0,1831.0,11956.0,0.0,268.0,506.0,0,0,2841.0,604.0,2733.0,0.0,130.0,0,0.0,668.0,39.0,0,0,0,0,-3825.91,24347.0,136
137,67.0,33066.0,231.0,0.0,0.0,2757.0,1006.0,756.11,168.0,413.0,68.0,0.0,0.0,0.0,0.0,2062.0,13965.0,0.0,0.0,509.0,0,0,2848.0,1181.0,3826.0,58.0,132.0,0,0.0,668.0,39.0,0,0,0,0,-3802.8899999999994,27139.0,137
138,68.0,34458.0,165.0,0.0,0.0,3371.0,842.0,1027.6,185.0,419.0,93.0,0.0,0.0,0.0,0.0,2290.0,14330.0,0.0,0.0,511.0,0,0,2602.0,1259.0,3797.0,163.0,160.0,0,0.0,655.0,41.0,0,0,0,0,-3901.4000000000015,28330.0,138
139,70.0,35040.0,165.0,0.0,0.0,3607.0,558.0,1075.29,170.0,407.0,88.0,0.0,0.0,0.0,0.0,1986.0,14154.0,0.0,0.0,513.0,0,0,2488.0,1149.0,3641.0,1569.0,188.0,0,0.0,654.0,38.0,0,0,0,0,-3909.709999999999,29375.0,139
140,68.47,34083.0,165.0,0.0,0.0,3491.0,716.0,1249.61,185.0,358.0,39.0,0.0,0.0,0.0,0.0,2176.0,14143.0,0.0,0.0,512.0,0,0,2409.0,1175.0,3063.0,856.0,190.0,0,0.0,669.0,39.0,0,0,0,0,-3771.3899999999994,28805.0,140
141,66.05,32351.0,417.0,0.0,0.0,3284.0,882.0,1200.7,166.0,323.0,19.0,0.0,0.0,0.0,0.0,2439.0,14310.0,0.0,0.0,512.0,0,0,2399.0,842.0,2433.0,201.0,192.0,0,0.0,670.0,41.0,0,0,0,0,-3538.2999999999993,27438.0,141
142,61.14,29745.0,1077.0,0.0,4.0,3216.0,823.0,1178.03,160.0,235.0,0.0,0.0,0.0,0.0,0.0,2623.0,13298.0,0.0,0.0,513.0,0,0,2181.0,583.0,2095.0,127.0,195.0,0,0.0,670.0,41.0,0,0,0,0,-3349.970000000001,24986.0,142
143,58.65,26827.0,774.0,0.0,0.0,3163.0,413.0,1299.75,166.0,192.0,62.0,0.0,0.0,0.0,0.0,2722.0,11280.0,0.0,0.0,512.0,0,0,2035.0,396.0,1822.0,0.0,176.0,0,0.0,669.0,41.0,0,0,0,0,-3160.25,22242.0,143
144,61.6,23809.0,631.0,0.0,0.0,1866.0,3.0,743.92,156.0,146.0,57.0,0.0,0.0,5.67,0.0,2119.0,11426.0,0.0,0.0,503.0,0,0,1962.0,312.0,1559.0,0.0,79.0,0,0.0,668.0,38.0,0,0,0,0,-3213.75,20093.0,144
145,56.75,22010.0,942.0,0.0,0.0,2028.0,0.0,635.95,152.0,142.0,40.0,0.0,52.0,0.0,0.0,1884.0,10889.0,0.0,0.0,503.0,0,0,1639.0,187.0,1398.0,0.0,79.0,0,0.0,668.0,39.0,0,0,0,0,-3084.0499999999993,18689.0,145
146,50.32,21566.0,698.0,0.0,0.0,2033.0,0.0,811.96,175.0,198.0,32.0,0.0,201.0,0.0,0.0,1943.0,10385.0,0.0,0.0,508.0,0,0,1560.0,187.0,1363.0,0.0,79.0,0,0.0,669.0,39.0,0,0,0,0,-2942.040000000001,18221.0,146
147,50.0,21452.0,898.0,0.0,0.0,1652.0,0.0,738.63,159.0,191.0,29.0,0.0,154.0,0.0,0.0,1966.0,10678.0,0.0,0.0,503.0,0,0,1807.0,191.0,1366.0,0.0,78.0,0,0.0,672.0,41.0,0,0,0,0,-2872.369999999999,18079.0,147
148,50.0,21925.0,1107.0,0.0,0.0,1690.0,0.0,584.08,159.0,204.0,36.0,0.0,19.0,0.0,0.0,2098.0,11135.0,0.0,0.0,504.0,0,0,1943.0,187.0,1406.0,0.0,78.0,0,0.0,668.0,40.0,0,0,0,0,-2798.9199999999983,18381.0,148
149,56.75,24209.0,606.0,0.0,0.0,1786.0,67.0,294.2,153.0,263.0,57.0,0.0,0.0,44.17,0.0,2326.0,12291.0,0.0,0.0,509.0,0,0,2244.0,221.0,1428.0,0.0,79.0,0,0.0,669.0,39.0,0,0,0,0,-3072.9699999999975,20416.0,149
150,68.51,30695.0,92.0,0.0,0.0,1323.0,619.0,205.17,142.0,362.0,104.0,0.0,0.0,20.19,0.0,2600.0,16174.0,0.0,0.0,507.0,0,0,2840.0,751.0,1917.0,0.0,79.0,0,0.0,667.0,39.0,0,0,0,0,-3410.0200000000004,26139.0,150
151,70.85,38056.0,0.0,0.0,0.0,1903.0,908.0,399.85,173.0,409.0,143.0,0.0,0.0,0.04,0.0,2614.0,20009.0,0.0,30.0,496.0,0,0,3032.0,997.0,3358.0,75.0,113.0,0,0.0,664.0,38.0,0,0,0,0,-3798.1900000000023,32016.0,151
152,79.85,43074.0,0.0,0.0,0.0,2099.0,897.0,806.48,188.0,446.0,92.0,0.0,0.0,0.0,0.0,2568.0,21049.0,0.0,776.0,508.0,0,0,3001.0,1351.0,4486.0,1091.0,153.0,0,0.0,653.0,38.0,0,0,0,0,-3947.520000000004,35206.0,152
153,78.14,45450.0,0.0,0.0,0.0,2450.0,1374.0,831.95,166.0,469.0,119.0,0.0,0.0,0.0,0.0,2590.0,21170.0,0.0,2634.0,511.0,0,0,3046.0,1310.0,4111.0,927.0,148.0,0,0.0,652.0,33.0,0,0,0,0,-4084.050000000003,36082.0,153
154,73.59,45184.0,0.0,0.0,0.0,2205.0,1531.0,720.29,155.0,490.0,106.0,0.0,0.0,0.0,0.0,2968.0,20180.0,0.0,4575.0,517.0,0,0,2976.0,1095.0,3667.0,396.0,159.0,0,0.0,652.0,35.0,0,0,0,0,-3948.709999999999,33939.0,154
155,72.47,44630.0,0.0,0.0,0.0,2198.0,1553.0,697.96,163.0,496.0,99.0,0.0,0.0,0.0,0.0,3068.0,19824.0,0.0,5629.0,517.0,0,0,2607.0,819.0,3375.0,33.0,134.0,0,0.0,652.0,33.0,0,0,0,0,-3922.040000000001,32525.0,155
156,70.0,42609.0,1.0,0.0,0.0,1481.0,1457.0,308.93,151.0,496.0,94.0,0.0,0.0,7.0,0.0,3350.0,19629.0,0.0,6153.0,500.0,0,0,2505.0,664.0,2280.0,55.0,120.0,0,0.0,653.0,32.0,0,0,0,0,-3868.0699999999997,30794.0,156
157,68.74,42248.0,0.0,0.0,0.0,1905.0,1893.0,558.35,163.0,496.0,99.0,0.0,0.0,0.66,0.0,3623.0,19093.0,0.0,5365.0,506.0,0,0,2414.0,471.0,2121.0,58.0,122.0,0,0.0,652.0,37.0,0,0,0,0,-3862.310000000005,31102.0,157
158,73.59,43501.0,0.0,0.0,0.0,2195.0,2040.0,681.77,180.0,490.0,116.0,0.0,0.0,0.13,0.0,3383.0,20158.0,0.0,3865.0,539.0,0,0,2742.0,752.0,2525.0,360.0,123.0,0,0.0,658.0,36.0,0,0,0,0,-3869.3599999999933,33692.0,158
159,80.0,44336.0,0.0,0.0,0.0,2238.0,1780.0,664.22,171.0,490.0,147.0,0.0,0.0,0.0,0.0,3054.0,22119.0,0.0,1939.0,537.0,0,0,3068.0,1201.0,2999.0,360.0,139.0,0,0.0,663.0,40.0,0,0,0,0,-4000.779999999999,36304.0,159
160,80.0,45556.0,75.0,0.0,0.0,2273.0,1877.0,691.42,164.0,486.0,64.0,0.0,0.0,0.0,0.0,3064.0,22772.0,0.0,299.0,538.0,0,0,3153.0,1439.0,4170.0,774.0,137.0,0,0.0,664.0,39.0,0,0,0,0,-4126.580000000002,37984.0,160
161,84.0,47768.0,76.0,0.0,0.0,2451.0,1673.0,752.41,173.0,410.0,100.0,0.0,0.0,0.0,0.0,3009.0,23242.0,0.0,1.0,538.0,0,0,3156.0,1490.0,4948.0,1905.0,137.0,0,0.0,664.0,38.0,0,0,0,0,-4176.5899999999965,39772.0,161
162,78.0,46747.0,1.0,0.0,0.0,2806.0,1667.0,891.66,164.0,406.0,119.0,0.0,0.0,0.0,0.0,2889.0,22826.0,0.0,0.0,542.0,0,0,3037.0,1144.0,4870.0,1460.0,142.0,0,0.0,665.0,35.0,0,0,0,0,-4134.3399999999965,38953.0,162
163,78.0,45556.0,1.0,0.0,0.0,2936.0,1516.0,883.68,173.0,470.0,113.0,0.0,0.0,0.0,0.0,3024.0,22578.0,0.0,0.0,532.0,0,0,2949.0,1089.0,4416.0,1245.0,146.0,0,0.0,665.0,35.0,0,0,0,0,-3952.3199999999997,38081.0,163
164,77.36,42959.0,19.0,0.0,0.0,2787.0,1308.0,900.41,171.0,438.0,90.0,0.0,0.0,0.0,0.0,3138.0,21681.0,0.0,0.0,522.0,0,0,2832.0,1006.0,3933.0,551.0,136.0,0,0.0,666.0,40.0,0,0,0,0,-3834.5899999999965,35848.0,164
165,70.0,39924.0,83.0,0.0,0.0,2545.0,1040.0,1056.55,173.0,373.0,43.0,0.0,0.0,0.0,0.0,2911.0,21061.0,0.0,0.0,522.0,0,0,2737.0,786.0,2747.0,129.0,149.0,0,0.0,666.0,37.0,0,0,0,0,-3863.449999999997,34229.0,165
166,66.06,35671.0,44.0,0.0,0.0,2710.0,947.0,863.01,158.0,391.0,3.0,0.0,0.0,0.0,0.0,2814.0,18199.0,0.0,0.0,523.0,0,0,2711.0,566.0,2130.0,38.0,139.0,0,0.0,666.0,40.0,0,0,0,0,-3604.989999999998,30687.0,166
167,63.8,31562.0,9.0,0.0,0.0,2793.0,1149.0,929.92,164.0,288.0,76.0,0.0,0.0,0.0,0.0,2647.0,14720.0,0.0,0.0,522.0,0,0,2760.0,333.0,1738.0,29.0,127.0,0,0.0,665.0,41.0,0,0,0,0,-3317.0800000000017,27136.0,167
168,70.11,28724.0,808.0,0.0,0.0,1326.0,505.0,459.27,153.0,260.0,0.0,0.0,0.0,19.23,0.0,2486.0,14748.0,2605.0,0.0,521.0,0,0,3014.0,581.0,1961.0,47.0,94.0,0,0.0,669.0,40.0,0,0,0,0,-601.9599999999991,24237.0,168
169,70.0,26844.0,986.0,0.0,0.0,1338.0,189.0,576.71,173.0,259.0,0.0,0.0,0.0,2.06,0.0,2217.0,13920.0,2445.0,0.0,520.0,0,0,3064.0,415.0,1682.0,151.0,80.0,0,0.0,669.0,40.0,0,0,0,0,-611.3500000000022,22905.0,169
170,68.28,25917.0,1235.0,0.0,3.0,1410.0,12.0,662.3,174.0,228.0,0.0,0.0,0.0,0.0,0.0,1766.0,14084.0,2337.0,0.0,521.0,0,0,3131.0,376.0,1479.0,0.0,78.0,0,0.0,668.0,39.0,0,0,0,0,-639.7000000000007,22633.0,170
171,68.26,25745.0,1234.0,0.0,0.0,1490.0,0.0,671.45,178.0,220.0,0.0,0.0,12.0,0.0,0.0,1533.0,13998.0,2296.0,0.0,523.0,0,0,3273.0,361.0,1459.0,0.0,78.0,0,0.0,667.0,38.0,0,0,0,0,-645.5499999999993,22715.0,171
172,68.28,25977.0,1232.0,0.0,0.0,1532.0,64.0,525.64,169.0,242.0,0.0,0.0,0.0,2.48,0.0,1442.0,13978.0,2358.0,0.0,522.0,0,0,3515.0,392.0,1522.0,0.0,78.0,0,0.0,667.0,36.0,0,0,0,0,-652.8400000000001,22977.0,172
173,77.96,27959.0,1195.0,0.0,0.0,1468.0,181.0,454.64,157.0,324.0,1.0,0.0,0.0,17.71,0.0,1424.0,15161.0,2610.0,0.0,523.0,0,0,3651.0,554.0,1891.0,0.0,82.0,0,0.0,667.0,35.0,0,0,0,0,-638.0699999999997,24609.0,173
174,84.99,33953.0,339.0,0.0,0.0,1426.0,89.0,509.13,172.0,411.0,0.0,0.0,0.0,4.5,0.0,1549.0,17577.0,3086.0,0.0,505.0,0,0,3721.0,1176.0,3003.0,503.0,79.0,0,0.0,667.0,31.0,0,0,0,0,-614.3699999999953,29370.0,174
175,81.03,40854.0,181.0,0.0,0.0,1599.0,525.0,481.1,169.0,472.0,0.0,0.0,0.0,10.85,0.0,1467.0,21708.0,3587.0,56.0,478.0,0,0,3891.0,1166.0,3502.0,1470.0,87.0,0,0.0,667.0,28.0,0,0,0,0,-636.75,35801.0,175
176,94.99,45772.0,0.0,0.0,0.0,1968.0,696.0,604.18,178.0,491.0,9.0,0.0,0.0,0.0,0.0,1253.0,23036.0,3663.0,885.0,481.0,0,0,4003.0,1488.0,4612.0,1982.0,94.0,0,0.0,667.0,29.0,0,0,0,0,-632.8199999999997,38993.0,176
177,85.0,47689.0,0.0,0.0,0.0,2555.0,1064.0,583.5,189.0,490.0,10.0,0.0,0.0,0.0,0.0,1214.0,22809.0,3764.0,2254.0,472.0,0,0,3984.0,1416.0,4518.0,1939.0,85.0,0,0.0,666.0,29.0,0,0,0,0,-647.5,39674.0,177
178,84.97,47715.0,0.0,0.0,1.0,2589.0,1143.0,559.47,161.0,490.0,0.0,0.0,0.0,0.0,0.0,1684.0,23020.0,3713.0,3192.0,480.0,0,0,3977.0,1386.0,4419.0,437.0,116.0,0,0.0,666.0,28.0,0,0,0,0,-633.5299999999988,38392.0,178
179,81.95,47653.0,4.0,0.0,2.0,2614.0,1119.0,532.45,168.0,496.0,0.0,0.0,0.0,0.0,0.0,2370.0,22447.0,3656.0,3940.0,477.0,0,0,3806.0,1281.0,3965.0,294.0,127.0,0,0.0,660.0,32.0,0,0,0,0,-662.5500000000029,37346.0,179
180,70.13,44995.0,153.0,0.0,35.0,2517.0,991.0,345.62,159.0,496.0,0.0,0.0,0.0,0.0,0.0,3302.0,21517.0,3629.0,3589.0,477.0,0,0,3748.0,780.0,3007.0,84.0,124.0,0,0.0,666.0,30.0,0,0,0,0,-643.3799999999974,35067.0,180
